date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
9/15/2024,Chittagong,Chittagong,Chittagong Sadar,22.570842,91.805812,oil and fats,"Oil (soybean, fortified)",L,actual,Retail,BDT,152.25,1.2688
9/15/2024,Chittagong,Chittagong,Chittagong Sadar,22.570842,91.805812,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,127.5,1.0625
9/15/2024,Chittagong,Chittagong,Chittagong Sadar,22.570842,91.805812,vegetables and fruits,Bananas (ripe),1 piece,actual,Retail,BDT,6.5,0.0542
9/15/2024,Chittagong,Chittagong,Chittagong Sadar,22.570842,91.805812,vegetables and fruits,Chili (green),KG,actual,Retail,BDT,172.5,1.4375
9/15/2024,Chittagong,Chittagong,Chittagong Sadar,22.570842,91.805812,vegetables and fruits,"Garlic (imported, China)",KG,actual,Retail,BDT,201.25,1.6771
9/15/2024,Chittagong,Chittagong,Chittagong Sadar,22.570842,91.805812,vegetables and fruits,Gourd (bottle),KG,actual,Retail,BDT,38.75,0.3229
9/15/2024,Chittagong,Chittagong,Chittagong Sadar,22.570842,91.805812,vegetables and fruits,"Onions (imported, China)",KG,actual,Retail,BDT,109.25,0.9104
9/15/2024,Chittagong,Chittagong,Chittagong Sadar,22.570842,91.805812,vegetables and fruits,Papaya (green),KG,actual,Retail,BDT,32.5,0.2708
9/15/2024,Chittagong,Chittagong,Chittagong Sadar,22.570842,91.805812,vegetables and fruits,Snake gourd,KG,actual,Retail,BDT,43.75,0.3646
9/15/2024,Chittagong,Chittagong,Chittagong Sadar,22.570842,91.805812,vegetables and fruits,Spinach (malabar),KG,actual,Retail,BDT,26.5,0.2208
9/15/2024,Chittagong,Chittagong,Chittagong Sadar,22.570842,91.805812,vegetables and fruits,Spinach (red),KG,actual,Retail,BDT,32.5,0.2708
9/15/2024,Chittagong,Chittagong,Patiya Sadar,22.298192,91.980742,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,47.5,0.3958
9/15/2024,Chittagong,Chittagong,Patiya Sadar,22.298192,91.980742,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,50,0.4167
9/15/2024,Chittagong,Chittagong,Patiya Sadar,22.298192,91.980742,"meat, fish and eggs",Eggs (brown),1 piece,actual,Retail,BDT,13.06,0.1089
9/15/2024,Chittagong,Chittagong,Patiya Sadar,22.298192,91.980742,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,BDT,182.5,1.5208
9/15/2024,Chittagong,Chittagong,Patiya Sadar,22.298192,91.980742,miscellaneous food,Sugar,KG,actual,Retail,BDT,129,1.075
9/15/2024,Chittagong,Chittagong,Patiya Sadar,22.298192,91.980742,oil and fats,Oil (palm),L,actual,Retail,BDT,136.75,1.1396
9/15/2024,Chittagong,Chittagong,Patiya Sadar,22.298192,91.980742,oil and fats,"Oil (soybean, fortified)",L,actual,Retail,BDT,152.25,1.2688
9/15/2024,Chittagong,Chittagong,Patiya Sadar,22.298192,91.980742,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,127.5,1.0625
9/15/2024,Chittagong,Chittagong,Patiya Sadar,22.298192,91.980742,vegetables and fruits,Bananas (ripe),1 piece,actual,Retail,BDT,6.5,0.0542
9/15/2024,Chittagong,Chittagong,Patiya Sadar,22.298192,91.980742,vegetables and fruits,Chili (green),KG,actual,Retail,BDT,172.5,1.4375
9/15/2024,Chittagong,Chittagong,Patiya Sadar,22.298192,91.980742,vegetables and fruits,"Garlic (imported, China)",KG,actual,Retail,BDT,201.25,1.6771
9/15/2024,Chittagong,Chittagong,Patiya Sadar,22.298192,91.980742,vegetables and fruits,Gourd (bottle),KG,actual,Retail,BDT,38.75,0.3229
9/15/2024,Chittagong,Chittagong,Patiya Sadar,22.298192,91.980742,vegetables and fruits,"Onions (imported, China)",KG,actual,Retail,BDT,109.25,0.9104
9/15/2024,Chittagong,Chittagong,Patiya Sadar,22.298192,91.980742,vegetables and fruits,Papaya (green),KG,actual,Retail,BDT,32.5,0.2708
9/15/2024,Chittagong,Chittagong,Patiya Sadar,22.298192,91.980742,vegetables and fruits,Snake gourd,KG,actual,Retail,BDT,43.75,0.3646
9/15/2024,Chittagong,Chittagong,Patiya Sadar,22.298192,91.980742,vegetables and fruits,Spinach (malabar),KG,actual,Retail,BDT,26.5,0.2208
9/15/2024,Chittagong,Chittagong,Patiya Sadar,22.298192,91.980742,vegetables and fruits,Spinach (red),KG,actual,Retail,BDT,32.5,0.2708
9/15/2024,Chittagong,Comilla,Comilla Sadar,23.485893,91.184184,cereals and tubers,"Potatoes (Holland, white)",KG,actual,Retail,BDT,57.5,0.4792
9/15/2024,Chittagong,Comilla,Comilla Sadar,23.485893,91.184184,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,50,0.4167
9/15/2024,Chittagong,Comilla,Comilla Sadar,23.485893,91.184184,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,56,0.4667
9/15/2024,Chittagong,Comilla,Comilla Sadar,23.485893,91.184184,"meat, fish and eggs",Eggs (brown),1 piece,actual,Retail,BDT,12.5,0.1042
9/15/2024,Chittagong,Comilla,Comilla Sadar,23.485893,91.184184,"meat, fish and eggs","Fish (live, pangasius)",KG,actual,Retail,BDT,165,1.375
9/15/2024,Chittagong,Comilla,Comilla Sadar,23.485893,91.184184,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,BDT,166.25,1.3854
9/15/2024,Chittagong,Comilla,Comilla Sadar,23.485893,91.184184,miscellaneous food,Sugar,KG,actual,Retail,BDT,126.25,1.0521
9/15/2024,Chittagong,Comilla,Comilla Sadar,23.485893,91.184184,oil and fats,Oil (palm),L,actual,Retail,BDT,142.5,1.1875
9/15/2024,Chittagong,Comilla,Comilla Sadar,23.485893,91.184184,oil and fats,"Oil (soybean, fortified)",L,actual,Retail,BDT,160,1.3333
9/15/2024,Chittagong,Comilla,Comilla Sadar,23.485893,91.184184,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,110,0.9167
9/15/2024,Chittagong,Comilla,Comilla Sadar,23.485893,91.184184,vegetables and fruits,Bananas (ripe),1 piece,actual,Retail,BDT,4.75,0.0396
9/15/2024,Chittagong,Comilla,Comilla Sadar,23.485893,91.184184,vegetables and fruits,"Garlic (imported, China)",KG,actual,Retail,BDT,197.5,1.6458
9/15/2024,Chittagong,Comilla,Comilla Sadar,23.485893,91.184184,vegetables and fruits,Gourd (bottle),KG,actual,Retail,BDT,75,0.625
9/15/2024,Chittagong,Comilla,Comilla Sadar,23.485893,91.184184,vegetables and fruits,Papaya (green),KG,actual,Retail,BDT,32.5,0.2708
9/15/2024,Chittagong,Comilla,Comilla Sadar,23.485893,91.184184,vegetables and fruits,Snake gourd,KG,actual,Retail,BDT,57.5,0.4792
9/15/2024,Chittagong,Comilla,Comilla Sadar,23.485893,91.184184,vegetables and fruits,Spinach (malabar),KG,actual,Retail,BDT,47.5,0.3958
9/15/2024,Chittagong,Comilla,Comilla Sadar,23.485893,91.184184,vegetables and fruits,Spinach (red),KG,actual,Retail,BDT,27.5,0.2292
9/15/2024,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,21.465323,91.976912,cereals and tubers,"Potatoes (Holland, white)",KG,actual,Retail,BDT,50.75,0.4229
9/15/2024,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,21.465323,91.976912,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,49.5,0.4125
9/15/2024,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,21.465323,91.976912,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,52.5,0.4375
9/15/2024,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,21.465323,91.976912,"meat, fish and eggs",Eggs (brown),1 piece,actual,Retail,BDT,13.5,0.1125
9/15/2024,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,21.465323,91.976912,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,BDT,180,1.5
9/15/2024,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,21.465323,91.976912,miscellaneous food,Sugar,KG,actual,Retail,BDT,126.25,1.0521
9/15/2024,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,21.465323,91.976912,oil and fats,Oil (palm),L,actual,Retail,BDT,135,1.125
9/15/2024,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,21.465323,91.976912,oil and fats,"Oil (soybean, fortified)",L,actual,Retail,BDT,158.5,1.3208
9/15/2024,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,21.465323,91.976912,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,137.5,1.1458
9/15/2024,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,21.465323,91.976912,vegetables and fruits,Bananas (ripe),1 piece,actual,Retail,BDT,5.5,0.0458
9/15/2024,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,21.465323,91.976912,vegetables and fruits,Chili (green),KG,actual,Retail,BDT,190,1.5833
9/15/2024,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,21.465323,91.976912,vegetables and fruits,"Garlic (imported, China)",KG,actual,Retail,BDT,208.75,1.7396
9/15/2024,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,21.465323,91.976912,vegetables and fruits,Gourd (bottle),KG,actual,Retail,BDT,65,0.5417
9/15/2024,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,21.465323,91.976912,vegetables and fruits,"Onions (imported, China)",KG,actual,Retail,BDT,110,0.9167
9/15/2024,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,21.465323,91.976912,vegetables and fruits,Papaya (green),KG,actual,Retail,BDT,33.25,0.2771
9/15/2024,Chittagong,Cox'S Bazar,Cox`s Bazar Sadar,21.465323,91.976912,vegetables and fruits,Snake gourd,KG,actual,Retail,BDT,47.5,0.3958
9/15/2024,Chittagong,Feni,Feni Sadar,23.009219,91.399348,cereals and tubers,"Potatoes (Holland, white)",KG,actual,Retail,BDT,54.75,0.4562
9/15/2024,Chittagong,Feni,Feni Sadar,23.009219,91.399348,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,54.5,0.4542
9/15/2024,Chittagong,Feni,Feni Sadar,23.009219,91.399348,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,61,0.5083
9/15/2024,Chittagong,Feni,Feni Sadar,23.009219,91.399348,"meat, fish and eggs",Eggs (brown),1 piece,actual,Retail,BDT,14.12,0.1177
9/15/2024,Chittagong,Feni,Feni Sadar,23.009219,91.399348,"meat, fish and eggs","Fish (live, pangasius)",KG,actual,Retail,BDT,192.5,1.6042
9/15/2024,Chittagong,Feni,Feni Sadar,23.009219,91.399348,miscellaneous food,Sugar,KG,actual,Retail,BDT,128.25,1.0688
9/15/2024,Chittagong,Feni,Feni Sadar,23.009219,91.399348,oil and fats,Oil (palm),L,actual,Retail,BDT,139.5,1.1625
9/15/2024,Chittagong,Feni,Feni Sadar,23.009219,91.399348,oil and fats,"Oil (soybean, fortified)",L,actual,Retail,BDT,155,1.2917
9/15/2024,Chittagong,Feni,Feni Sadar,23.009219,91.399348,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,112.5,0.9375
9/15/2024,Chittagong,Feni,Feni Sadar,23.009219,91.399348,vegetables and fruits,Bananas (ripe),1 piece,actual,Retail,BDT,9.5,0.0792
9/15/2024,Chittagong,Feni,Feni Sadar,23.009219,91.399348,vegetables and fruits,Chili (green),KG,actual,Retail,BDT,195,1.625
9/15/2024,Chittagong,Feni,Feni Sadar,23.009219,91.399348,vegetables and fruits,"Garlic (imported, China)",KG,actual,Retail,BDT,203.75,1.6979
9/15/2024,Chittagong,Feni,Feni Sadar,23.009219,91.399348,vegetables and fruits,Gourd (bottle),KG,actual,Retail,BDT,55,0.4583
9/15/2024,Chittagong,Feni,Feni Sadar,23.009219,91.399348,vegetables and fruits,"Onions (imported, China)",KG,actual,Retail,BDT,112.5,0.9375
9/15/2024,Chittagong,Feni,Feni Sadar,23.009219,91.399348,vegetables and fruits,Papaya (green),KG,actual,Retail,BDT,25,0.2083
9/15/2024,Chittagong,Feni,Feni Sadar,23.009219,91.399348,vegetables and fruits,Snake gourd,KG,actual,Retail,BDT,50,0.4167
9/15/2024,Chittagong,Khagrachhari,Khagrachari Sadar,23.105477,91.98296,cereals and tubers,"Potatoes (Holland, white)",KG,actual,Retail,BDT,59,0.4917
9/15/2024,Chittagong,Khagrachhari,Khagrachari Sadar,23.105477,91.98296,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,45.5,0.3792
9/15/2024,Chittagong,Khagrachhari,Khagrachari Sadar,23.105477,91.98296,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,53.5,0.4458
9/15/2024,Chittagong,Khagrachhari,Khagrachari Sadar,23.105477,91.98296,"meat, fish and eggs",Eggs (brown),1 piece,actual,Retail,BDT,13.81,0.1151
9/15/2024,Chittagong,Khagrachhari,Khagrachari Sadar,23.105477,91.98296,"meat, fish and eggs","Fish (live, pangasius)",KG,actual,Retail,BDT,155,1.2917
9/15/2024,Chittagong,Khagrachhari,Khagrachari Sadar,23.105477,91.98296,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,BDT,175,1.4583
9/15/2024,Chittagong,Khagrachhari,Khagrachari Sadar,23.105477,91.98296,miscellaneous food,Sugar,KG,actual,Retail,BDT,129.5,1.0792
9/15/2024,Chittagong,Khagrachhari,Khagrachari Sadar,23.105477,91.98296,oil and fats,Oil (palm),L,actual,Retail,BDT,131,1.0917
9/15/2024,Chittagong,Khagrachhari,Khagrachari Sadar,23.105477,91.98296,oil and fats,"Oil (soybean, fortified)",L,actual,Retail,BDT,167.5,1.3958
9/15/2024,Chittagong,Khagrachhari,Khagrachari Sadar,23.105477,91.98296,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,100.75,0.8396
9/15/2024,Chittagong,Khagrachhari,Khagrachari Sadar,23.105477,91.98296,vegetables and fruits,Bananas (ripe),1 piece,actual,Retail,BDT,6.12,0.051
9/15/2024,Chittagong,Khagrachhari,Khagrachari Sadar,23.105477,91.98296,vegetables and fruits,Chili (green),KG,actual,Retail,BDT,145,1.2083
9/15/2024,Chittagong,Khagrachhari,Khagrachari Sadar,23.105477,91.98296,vegetables and fruits,"Garlic (imported, China)",KG,actual,Retail,BDT,205.75,1.7146
9/15/2024,Chittagong,Khagrachhari,Khagrachari Sadar,23.105477,91.98296,vegetables and fruits,Gourd (bottle),KG,actual,Retail,BDT,55,0.4583
9/15/2024,Chittagong,Khagrachhari,Khagrachari Sadar,23.105477,91.98296,vegetables and fruits,Papaya (green),KG,actual,Retail,BDT,27.5,0.2292
9/15/2024,Chittagong,Khagrachhari,Khagrachari Sadar,23.105477,91.98296,vegetables and fruits,Snake gourd,KG,actual,Retail,BDT,75,0.625
9/15/2024,Chittagong,Khagrachhari,Khagrachari Sadar,23.105477,91.98296,vegetables and fruits,Spinach (malabar),KG,actual,Retail,BDT,42.5,0.3542
9/15/2024,Chittagong,Khagrachhari,Khagrachari Sadar,23.105477,91.98296,vegetables and fruits,Spinach (red),KG,actual,Retail,BDT,40,0.3333
9/15/2024,Chittagong,Lakshmipur,Laxmipur Sadar,22.941107,90.828156,cereals and tubers,"Potatoes (Holland, white)",KG,actual,Retail,BDT,55.5,0.4625
9/15/2024,Chittagong,Lakshmipur,Laxmipur Sadar,22.941107,90.828156,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,61,0.5083
9/15/2024,Chittagong,Lakshmipur,Laxmipur Sadar,22.941107,90.828156,"meat, fish and eggs",Eggs (brown),1 piece,actual,Retail,BDT,13.19,0.1099
9/15/2024,Chittagong,Lakshmipur,Laxmipur Sadar,22.941107,90.828156,"meat, fish and eggs","Fish (live, pangasius)",KG,actual,Retail,BDT,192.5,1.6042
9/15/2024,Chittagong,Lakshmipur,Laxmipur Sadar,22.941107,90.828156,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,BDT,177.5,1.4792
9/15/2024,Chittagong,Lakshmipur,Laxmipur Sadar,22.941107,90.828156,miscellaneous food,Sugar,KG,actual,Retail,BDT,132.75,1.1062
9/15/2024,Chittagong,Lakshmipur,Laxmipur Sadar,22.941107,90.828156,oil and fats,Oil (palm),L,actual,Retail,BDT,134.5,1.1208
9/15/2024,Chittagong,Lakshmipur,Laxmipur Sadar,22.941107,90.828156,oil and fats,"Oil (soybean, fortified)",L,actual,Retail,BDT,165.75,1.3813
9/15/2024,Chittagong,Lakshmipur,Laxmipur Sadar,22.941107,90.828156,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,114,0.95
9/15/2024,Chittagong,Lakshmipur,Laxmipur Sadar,22.941107,90.828156,vegetables and fruits,Chili (green),KG,actual,Retail,BDT,252.5,2.1042
9/15/2024,Chittagong,Lakshmipur,Laxmipur Sadar,22.941107,90.828156,vegetables and fruits,"Garlic (imported, China)",KG,actual,Retail,BDT,197,1.6417
9/15/2024,Chittagong,Lakshmipur,Laxmipur Sadar,22.941107,90.828156,vegetables and fruits,"Onions (imported, China)",KG,actual,Retail,BDT,102.5,0.8542
9/15/2024,Chittagong,Lakshmipur,Laxmipur Sadar,22.941107,90.828156,vegetables and fruits,Papaya (green),KG,actual,Retail,BDT,48.25,0.4021
9/15/2024,Chittagong,Lakshmipur,Laxmipur Sadar,22.941107,90.828156,vegetables and fruits,Snake gourd,KG,actual,Retail,BDT,64.25,0.5354
9/15/2024,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,cereals and tubers,"Potatoes (Holland, white)",KG,actual,Retail,BDT,55,0.4583
9/15/2024,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,55.5,0.4625
9/15/2024,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,49,0.4083
9/15/2024,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,"meat, fish and eggs",Eggs (brown),1 piece,actual,Retail,BDT,13.19,0.1099
9/15/2024,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,"meat, fish and eggs","Fish (live, pangasius)",KG,actual,Retail,BDT,190,1.5833
9/15/2024,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,BDT,162.5,1.3542
9/15/2024,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,miscellaneous food,Sugar,KG,actual,Retail,BDT,127.5,1.0625
9/15/2024,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,oil and fats,Oil (palm),L,actual,Retail,BDT,132.5,1.1042
9/15/2024,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,oil and fats,"Oil (soybean, fortified)",L,actual,Retail,BDT,157.5,1.3125
9/15/2024,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,112.5,0.9375
9/15/2024,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,vegetables and fruits,Bananas (ripe),1 piece,actual,Retail,BDT,8.75,0.0729
9/15/2024,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,vegetables and fruits,Chili (green),KG,actual,Retail,BDT,172.5,1.4375
9/15/2024,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,vegetables and fruits,"Garlic (imported, China)",KG,actual,Retail,BDT,198.75,1.6562
9/15/2024,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,vegetables and fruits,Gourd (bottle),KG,actual,Retail,BDT,55,0.4583
9/15/2024,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,vegetables and fruits,"Onions (imported, China)",KG,actual,Retail,BDT,110,0.9167
9/15/2024,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,vegetables and fruits,Papaya (green),KG,actual,Retail,BDT,27.5,0.2292
9/15/2024,Chittagong,Noakhali,Noakhali Sadar,22.885423,91.105533,vegetables and fruits,Snake gourd,KG,actual,Retail,BDT,45,0.375
9/15/2024,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,cereals and tubers,"Potatoes (Holland, white)",KG,actual,Retail,BDT,57.5,0.4792
9/15/2024,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,50,0.4167
9/15/2024,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,62.5,0.5208
9/15/2024,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,"meat, fish and eggs",Eggs (brown),1 piece,actual,Retail,BDT,13.81,0.1151
9/15/2024,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,"meat, fish and eggs","Fish (live, pangasius)",KG,actual,Retail,BDT,210,1.75
9/15/2024,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,BDT,176.25,1.4688
9/15/2024,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,miscellaneous food,Sugar,KG,actual,Retail,BDT,135,1.125
9/15/2024,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,oil and fats,Oil (palm),L,actual,Retail,BDT,136,1.1333
9/15/2024,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,oil and fats,"Oil (soybean, fortified)",L,actual,Retail,BDT,149,1.2417
9/15/2024,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,115,0.9583
9/15/2024,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,vegetables and fruits,Bananas (ripe),1 piece,actual,Retail,BDT,5.62,0.0469
9/15/2024,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,vegetables and fruits,Chili (green),KG,actual,Retail,BDT,180,1.5
9/15/2024,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,vegetables and fruits,"Garlic (imported, China)",KG,actual,Retail,BDT,215,1.7917
9/15/2024,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,vegetables and fruits,Gourd (bottle),KG,actual,Retail,BDT,45,0.375
9/15/2024,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,vegetables and fruits,"Onions (imported, China)",KG,actual,Retail,BDT,107.5,0.8958
9/15/2024,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,vegetables and fruits,Papaya (green),KG,actual,Retail,BDT,32.5,0.2708
9/15/2024,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,vegetables and fruits,Snake gourd,KG,actual,Retail,BDT,42.5,0.3542
9/15/2024,Chittagong,Rangamati,Rangamati Sadar,22.668955,92.19338,vegetables and fruits,Spinach (red),KG,actual,Retail,BDT,27.5,0.2292
9/15/2024,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,cereals and tubers,"Potatoes (Holland, white)",KG,actual,Retail,BDT,54.5,0.4542
9/15/2024,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,cereals and tubers,Rice (coarse),KG,actual,Retail,BDT,53.5,0.4458
9/15/2024,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,cereals and tubers,Wheat flour,KG,actual,Retail,BDT,55,0.4583
9/15/2024,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,"meat, fish and eggs",Eggs (brown),1 piece,actual,Retail,BDT,13.38,0.1115
9/15/2024,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,"meat, fish and eggs","Fish (live, pangasius)",KG,actual,Retail,BDT,140,1.1667
9/15/2024,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,"meat, fish and eggs","Meat (chicken, broiler)",KG,actual,Retail,BDT,181.25,1.5104
9/15/2024,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,miscellaneous food,Sugar,KG,actual,Retail,BDT,132.5,1.1042
9/15/2024,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,oil and fats,Oil (palm),L,actual,Retail,BDT,129,1.075
9/15/2024,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,oil and fats,"Oil (soybean, fortified)",L,actual,Retail,BDT,144.5,1.2042
9/15/2024,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,pulses and nuts,Lentils (masur),KG,actual,Retail,BDT,107.5,0.8958
9/15/2024,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,vegetables and fruits,Bananas (ripe),1 piece,actual,Retail,BDT,6.5,0.0542
9/15/2024,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,vegetables and fruits,Chili (green),KG,actual,Retail,BDT,165,1.375
9/15/2024,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,vegetables and fruits,"Garlic (imported, China)",KG,actual,Retail,BDT,212.5,1.7708
9/15/2024,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,vegetables and fruits,Gourd (bottle),KG,actual,Retail,BDT,35,0.2917
9/15/2024,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,vegetables and fruits,Papaya (green),KG,actual,Retail,BDT,25,0.2083
9/15/2024,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,vegetables and fruits,Snake gourd,KG,actual,Retail,BDT,50,0.4167
9/15/2024,Dhaka,Dhaka,Dhaka Sadar,23.733557,90.383758,vegetables and fruits,Spinach (malabar),KG,actual,Retail,BDT,35,0.2917
